fiscal_year	OCO_GF	productorservicecode	ProductOrServiceCode1L	IsRnDdefenseSystem	CFTE_Rate_1year	CFTE_Factor_1year	CFTE_Factor_1yearP4	CFTE_Factor_1yearP4avg	CFTE_Factor_1yearP1	CFTE_Factor_1yearP1avg
2017	GF	AR92	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AR93	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2014	OCO	AN81	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AP67	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AP71	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AQ14	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AR14	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AR92	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AS11	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AS35	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AT14	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AT34	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AT81	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AV12	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AV15	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2014	OCO	AV62	A	0	621378.370704302	1.6093254E-06	NULL	NULL	1.6093254E-06	4.0827012E-06
2015	GF	AA12	A	0	424820.987361769	2.3539327E-06	NULL	2.3539327E-06	3.9571403E-06	4.0214881E-06
2015	GF	AA27	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AC15	A	1	405927.082812879	2.4634966E-06	2.4634966E-06	3.615925075E-06	3.9509878E-06	4.23285216E-06
2015	GF	AC35	A	1	253101.264047742	3.9509878E-06	NULL	NULL	3.9509878E-06	4.23285216E-06
2015	GF	AC92	A	1	223083.151878062	4.4826335E-06	4.4826335E-06	6.31890286666667E-06	3.9509878E-06	4.23285216E-06
2015	GF	AC93	A	1	122060.621605724	8.1926504E-06	8.1926504E-06	7.720414025E-06	3.9509878E-06	4.23285216E-06
2015	GF	AD23	A	0	246466.862010495	4.0573406E-06	4.0573406E-06	4.115303325E-06	3.9571403E-06	4.0214881E-06
2015	GF	AD24	A	0	286776.619242307	3.4870346E-06	3.4870346E-06	3.27119312E-06	3.9571403E-06	4.0214881E-06
2015	GF	AD44	A	0	148909.810196078	6.7154743E-06	6.7154743E-06	4.045726E-06	3.9571403E-06	4.0214881E-06
2015	GF	AD52	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	3.9571403E-06	4.0214881E-06
2015	GF	AE25	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AF15	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AG11	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AG83	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AG91	A	0	428762.525458248	2.3322934E-06	2.3322934E-06	2.59622945E-06	3.9571403E-06	4.0214881E-06
2015	GF	AH22	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AH41	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AH91	A	0	268126.252263126	3.7295863E-06	3.7295863E-06	6.85183566E-06	3.9571403E-06	4.0214881E-06
2015	GF	AJ14	A	0	234007.585629188	4.2733657E-06	4.2733657E-06	4.450509425E-06	3.9571403E-06	4.0214881E-06
2015	GF	AJ54	A	0	109379.0247	9.1425207E-06	NULL	9.1425207E-06	3.9571403E-06	4.0214881E-06
2015	GF	AJ95	A	0	270776.761207685	3.6930791E-06	3.6930791E-06	4.0200034E-06	3.9571403E-06	4.0214881E-06
2015	GF	AL11	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN14	A	0	219210.28221539	4.5627391E-06	NULL	4.5627391E-06	3.9571403E-06	4.0214881E-06
2015	GF	AN17	A	0	320153.086687642	3.1235057E-06	NULL	3.1235057E-06	3.9571403E-06	4.0214881E-06
2015	GF	AN21	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN22	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN41	A	0	219951.608544461	4.5464546E-06	4.5464546E-06	5.80774446666667E-06	3.9571403E-06	4.0214881E-06
2015	GF	AN53	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN64	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN72	A	0	139347.755581804	7.3393928E-06	NULL	7.3393928E-06	3.9571403E-06	4.0214881E-06
2015	GF	AN73	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AN81	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AQ91	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AQ94	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AR25	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AR74	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AR91	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AS14	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AT22	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	GF	AV61	A	0	252707.743685879	3.9571403E-06	NULL	NULL	3.9571403E-06	4.0214881E-06
2015	OCO	AA32	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AB47	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AC13	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC14	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC23	A	1	271733.750267789	3.6800729E-06	3.6800729E-06	6.2744601E-06	3.037298E-06	2.868936875E-06
2015	OCO	AC33	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC61	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC94	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AD32	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AG63	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AH37	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ55	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AK11	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN17	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN22	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN42	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN57	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AP74	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AR25	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AS23	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT11	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT43	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT61	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT91	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT94	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AV61	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AV93	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AA21	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AA34	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AA93	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AB32	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AB93	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AB95	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AC17	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC31	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC37	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC43	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC47	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AC51	A	1	329239.998727516	3.037298E-06	NULL	NULL	3.037298E-06	2.868936875E-06
2015	OCO	AD44	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AD55	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AD92	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AE35	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AG12	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AG93	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AH92	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ32	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ45	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ71	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ92	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AJ93	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AK17	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AL21	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN31	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AN62	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AP22	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AP73	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AP94	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AQ14	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AR62	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AR75	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AR94	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AS41	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT12	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AT15	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AV63	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2015	OCO	AZ13	A	0	504931.2223925	1.9804677E-06	NULL	NULL	1.9804677E-06	4.0827012E-06
2016	GF	AA11	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AA21	A	0	288028.422110292	3.76839105E-06	NULL	3.76839105E-06	4.9220092E-06	4.0214881E-06
2016	GF	AB27	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AC23	A	1	293601.683459486	3.492127875E-06	NULL	3.492127875E-06	6.8750464E-06	4.23285216E-06
2016	GF	AC27	A	1	279968.591771796	3.750721825E-06	NULL	3.750721825E-06	6.8750464E-06	4.23285216E-06
2016	GF	AC57	A	1	288263.555639498	3.803800275E-06	NULL	3.803800275E-06	6.8750464E-06	4.23285216E-06
2016	GF	AD13	A	0	1100048.54368932	9.090508E-07	NULL	9.090508E-07	4.9220092E-06	4.0214881E-06
2016	GF	AD42	A	0	262056.045651822	4.61467965E-06	NULL	4.61467965E-06	4.9220092E-06	4.0214881E-06
2016	GF	AE24	A	0	229181.558191907	6.1940318E-06	NULL	6.1940318E-06	4.9220092E-06	4.0214881E-06
2016	GF	AE33	A	0	441747.965	2.2637343E-06	NULL	2.2637343E-06	4.9220092E-06	4.0214881E-06
2016	GF	AF13	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AF14	A	0	135665.3086	7.3710812E-06	NULL	7.3710812E-06	4.9220092E-06	4.0214881E-06
2016	GF	AG71	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AH22	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AH93	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AJ27	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AJ91	A	0	214535.965478608	4.94018235E-06	NULL	4.94018235E-06	4.9220092E-06	4.0214881E-06
2016	GF	AJ92	A	0	171369.8351964	6.6278922E-06	NULL	6.6278922E-06	4.9220092E-06	4.0214881E-06
2016	GF	AL91	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AN14	A	0	219210.28221539	4.5627391E-06	NULL	4.5627391E-06	4.9220092E-06	4.0214881E-06
2016	GF	AN43	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AN62	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AN63	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AP91	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AR13	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AR33	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AT12	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AT31	A	0	254825.2809	3.9242574E-06	NULL	3.9242574E-06	4.9220092E-06	4.0214881E-06
2016	GF	AT91	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AV64	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AV91	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	GF	AV93	A	0	203169.065511943	4.9220092E-06	NULL	NULL	4.9220092E-06	4.0214881E-06
2016	OCO	AA15	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AB11	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AB41	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AC24	A	1	229421.966870824	4.3587805E-06	NULL	NULL	4.3587805E-06	2.868936875E-06
2016	OCO	AC42	A	1	229421.966870824	4.3587805E-06	NULL	NULL	4.3587805E-06	2.868936875E-06
2016	OCO	AC63	A	1	229421.966870824	4.3587805E-06	NULL	NULL	4.3587805E-06	2.868936875E-06
2016	OCO	AD33	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AD34	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AD53	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AD63	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AD95	A	0	542767.393244105	1.8424099E-06	NULL	1.8424099E-06	6.0221318E-06	4.0827012E-06
2016	OCO	AG93	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AH22	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AH33	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ14	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ23	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ52	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ55	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ61	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AJ75	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AN12	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AN21	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AN22	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AN42	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AP44	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AP92	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AQ94	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AR71	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AR74	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AS47	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AT15	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AT23	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AT61	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AT94	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AT97	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AV62	A	0	166054.153704344	6.0221318E-06	NULL	NULL	6.0221318E-06	4.0827012E-06
2016	OCO	AZ12	A	0	472853.672812149	2.5968029E-06	NULL	2.5968029E-06	6.0221318E-06	4.0827012E-06
2017	GF	AA13	A	0	375407.008181422	2.71725E-06	2.71725E-06	2.66480755E-06	5.0901286E-06	4.0214881E-06
2017	GF	AA91	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AB25	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AB47	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AC21	A	1	228782.915550584	4.1328844E-06	4.1328844E-06	4.48753268E-06	4.2291177E-06	4.23285216E-06
2017	GF	AC22	A	1	337295.418963713	3.74825E-06	3.74825E-06	3.119006825E-06	4.2291177E-06	4.23285216E-06
2017	GF	AC31	A	1	258085.179564219	4.2291177E-06	NULL	NULL	4.2291177E-06	4.23285216E-06
2017	GF	AC43	A	1	365922.058918712	3.4959167E-06	3.4959167E-06	2.8906556E-06	4.2291177E-06	4.23285216E-06
2017	GF	AC45	A	1	357648.014196783	3.1405E-06	3.1405E-06	2.8117257E-06	4.2291177E-06	4.23285216E-06
2017	GF	AC53	A	1	285406.979485065	4.40715E-06	4.40715E-06	4.14628336E-06	4.2291177E-06	4.23285216E-06
2017	GF	AC62	A	1	299119.528250468	3.1496968E-06	3.1496968E-06	3.36931344E-06	4.2291177E-06	4.23285216E-06
2017	GF	AD45	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AD54	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	5.0901286E-06	4.0214881E-06
2017	GF	AD91	A	0	319393.184013256	4.4707341E-06	4.4707341E-06	3.32408306E-06	5.0901286E-06	4.0214881E-06
2017	GF	AE94	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AF14	A	0	135665.3086	7.3710812E-06	NULL	7.3710812E-06	5.0901286E-06	4.0214881E-06
2017	GF	AG21	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AH32	A	0	248643.522883398	5.1794E-06	5.1794E-06	4.2332772E-06	5.0901286E-06	4.0214881E-06
2017	GF	AH34	A	0	385139.119248156	4.61E-06	4.61E-06	3.20857335E-06	5.0901286E-06	4.0214881E-06
2017	GF	AJ15	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AJ92	A	0	171369.8351964	4.33595E-06	4.33595E-06	6.6278922E-06	5.0901286E-06	4.0214881E-06
2017	GF	AK17	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AN62	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AP21	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AP22	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AQ92	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AR13	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AS32	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AS94	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AT42	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AT83	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AV64	A	0	261499.487277717	5.0901286E-06	NULL	NULL	5.0901286E-06	4.0214881E-06
2017	GF	AZ11	A	0	222153.223690299	4.9057266E-06	4.9057266E-06	4.55654892E-06	5.0901286E-06	4.0214881E-06
2017	OCO	AB12	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AB24	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AB27	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AC24	A	1	396280.244157769	2.5234667E-06	NULL	NULL	2.5234667E-06	2.868936875E-06
2017	OCO	AC45	A	1	396280.244157769	2.5234667E-06	NULL	NULL	2.5234667E-06	2.868936875E-06
2017	OCO	AC94	A	1	396280.244157769	2.5234667E-06	NULL	NULL	2.5234667E-06	2.868936875E-06
2017	OCO	AD13	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AD32	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AD44	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AD47	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AD65	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
2017	OCO	AD92	A	0	258652.742527361	3.8661875E-06	NULL	NULL	3.8661875E-06	4.0827012E-06
