"","ContractingOfficeCode","obligatedAmount","numberOfContracts","avg_hh_index_obl","avg_hh_index_k"
"454","00520",468506248.9997,8567,2811.59331072767,988.16664447573
"455","00520P",12116668.1592,1770,5911.84226552304,5549.66902920522
"456","00520S",31401094.343,11184,3564.82459376462,4966.26353879537
"457","00521",283421339.1771,5372,2266.81324871502,1247.0790300334
"458","00521P",17482480.9041,1543,3996.5685473826,4979.69921002608
"459","00521S",44384029.1819,16103,2664.93166193088,4524.49338151799
"460","00523",686992625.0129,7880,1632.58899161945,1433.81624168447
"461","00523P",13403688.1213,1611,5855.84062456174,5343.33002528747
"462","00523S",197170164.743,32816,3009.43835910676,5326.33599531281
"463","00525",3341722.9531,6,8702.74224347437,6851.85185185185
"464","00526",7000,1,10000,10000
"465","00527",11000,1,10000,10000
"466","00528",4644,4,10000,6666.66666666667
"467","00529",274771011.5893,3393,1422.13790367149,1249.31321658725
"468","00529P",3539269.9158,3110,5962.34208220753,5071.16593301196
"469","00529S",16359642.4797,8253,1975.24717594019,3637.34762642217
"470","00531",157474232.8882,2430,3570.45623947769,2287.42892371711
"471","00531P",3438654.9213,530,4967.62377415156,3987.83652400148
"472","00531S",30164913.9173,17076,2385.82332633995,3502.23046130816
"473","00532",1010437.02,6,9378.56264453047,8333.33333333333
"474","00534",196032635.0094,7520,2076.30797081166,1783.18974676178
"475","00534P",19865686.1461,4193,4858.0428748427,5028.07681166432
"476","00534S",74986666.9183,25399,1930.09083885639,3201.13801905583
"477","00537",16399831,2,10000,10000
"478","00538",331735201.2954,4499,2170.31085598823,1418.99810956384
"479","00538P",4960285.6756,4459,5462.45482032253,6023.60961281808
"480","00538S",35250029.178,15851,1168.47467872122,2846.19651621538
"481","00539",675314828.0443,7901,1205.95070779179,950.254750441154
"482","00539P",21867223.6611,3070,6022.83511224699,5996.44747747479
"483","00539S",65770090.6293,29938,2440.4473274458,3978.83208251986
"484","00540",274426728.6178,4180,1622.965562749,993.25156263863
"485","00540P",6000828.5722,3594,4779.24499468795,3529.85110633774
"486","00540S",33414309.8441,10434,2137.50301848905,2632.93004046867
"487","00541",1202012516.1212,13222,1434.32570161102,819.806405046657
"488","00541P",46843884.4311,2406,3949.83846580456,4397.92241032217
"489","00541S",63455294.6399,19129,3852.07718754284,4855.11121128191
"490","00542",306945666.1284,3778,1309.06001807593,389.449867355515
"491","00542P",2629920.5119,3731,4684.09296856744,4241.47584441248
"492","00542S",29247254.8656,14482,1828.3550712504,2090.64381302328
"493","00543",8932000,216,1248.24914664517,2505.2583209029
"494","00544",214345972.6863,4104,2823.77048179832,1997.82654419443
"495","00544P",43859076.6186,10390,4938.37328971929,4946.3606147474
"496","00544S",95004326.4796,24650,1460.40991024849,1815.06566463433
"497","00546",559174919.122,7176,2303.24563259198,1229.21122677963
"498","00546P",24323304.7628,7605,5404.07793344731,6006.88963053591
"499","00546S",106287405.9523,26007,2289.60668353313,4848.46581945833
"500","00548",486824717.1758,5298,2947.45403015567,1302.9545033163
"501","00548P",15161795.9969,4900,6265.38920234078,6557.91135258345
"502","00548S",70412342.4821,12716,1865.78269009076,1833.81112263846
"503","00549",2783732199.5047,15447,1211.84169184391,660.705071641611
"504","00549P",47204199.4966,7788,6096.4741679168,5883.01782827821
"505","00549S",193978686.8948,43714,1491.52946491535,2239.04723617787
"506","00550",270769174.8371,5644,832.828992373755,941.836351621085
"507","00550P",6789104.7281,3344,6552.66252988418,6206.92464114476
"508","00550S",32435436.161,17337,2304.1289252727,4708.71299722585
"509","00552",459832870.8462,5058,1753.85148117689,1236.90282408054
"510","00552P",17447463.9873,2983,4706.33731631587,4515.81884985603
"511","00552S",45922112.3657,19516,2987.74596014733,3847.16036461624
"512","00553",546956285.9495,7700,933.986667393261,606.226846419245
"513","00553P",22198374.4045,4054,4920.18805600709,5440.3437446297
"514","00553S",37257454.9125,18719,1976.76357666,3125.65657186682
"515","00554",249802810.404,1809,3399.68524006411,1784.8456278269
"516","00554P",25025041.7277,7075,7100.85092879717,7031.28127543901
"517","00554S",80904815.322,26856,2051.63468012202,2919.73806288321
"518","00555",8717145.3595,9,10000,10000
"519","00557",103289843.6308,1182,2689.8990799161,2185.60433136107
"520","00557P",21357198.835,5568,4858.01803084193,5441.38056795877
"521","00557S",74798066.6288,8569,2590.93922305238,3334.51542897023
"522","00558",219289015.2002,1778,4458.52066039477,3531.4545080789
"523","00558P",24318142.3814,6342,6194.49561890262,6155.83732853589
"524","00558S",88569450.9745,26723,3560.94864543886,5368.36371141588
"525","00561",158019,2,10000,10000
"526","00562",223479166.3701,4068,1176.59820693311,574.067422320012
"527","00562P",4981149.0009,3199,5735.14897557097,4579.75437761028
"528","00562S",17676385.9925,8899,2998.6660975915,3928.36546020252
"529","00564",320373749.1538,6231,1454.48509508609,779.747049415798
"530","00564P",5733564.4132,6150,5960.55945649415,5775.28462008687
"531","00564S",21807964.4343,10869,2063.1137952829,2915.19916984712
"532","00565",51821507.5529,1305,3403.87097475014,3174.47600537642
"533","00565P",5348610.8324,5616,5598.8520253038,5326.41912606408
"534","00565S",12195232.3837,6778,2205.69969388023,3858.87021434853
"535","00566",516629,5,6482.99056553614,6250
"536","00567",913000,20,2214.80165409222,3300
"537","00568",268490179.4573,4895,1212.50999528078,811.726150316342
"538","00568P",5880313.4635,4314,4475.86127692503,4498.28622897757
"539","00568S",45162412.3943,17019,3031.90865732806,5252.96603386216
"540","00570",83242326.4846,1467,4560.70155736005,2725.13626393002
"541","00570P",4700089.1367,4697,6407.21684190178,6149.87517901744
"542","00570S",22667620.5785,7141,2058.43745359898,1910.2127419212
"543","00573",932276502.6721,14289,1865.7811328553,1056.56194204782
"544","00573P",51798818.0582,10907,4876.71234028722,4694.55835123372
"545","00573S",189699163.7817,73322,1813.65504984285,3366.88895194884
"546","00574",1536353.4922,7,10000,10000
"547","00575",90891528.0083,2086,2248.97168670585,2669.11506469386
"548","00575P",3001899.1562,1920,4580.12240663143,4982.3056021741
"549","00575S",20124076.4445,10870,2050.24362038884,2721.04659691538
"550","00578",15745158.5,2,10000,10000
"551","00580",918814701.6945,9916,1362.39963013362,780.234236210003
"552","00580P",82666288.8957,16686,6165.3178779862,6538.54394203327
"553","00580S",211854002.748,48429,2066.38601521134,4466.97114141942
"554","00581",429974114.6038,5435,1383.41621679581,540.4504284822
"555","00581P",29620867.9604,7464,5127.60767706726,5121.22871685301
"556","00581S",41729311.13,21834,1729.88135660569,2203.12797921674
"557","00583",983340842.508,18744,1081.75331367705,1150.76855738338
"558","00583P",31218886.4742,5578,5446.98129140229,5220.60569751779
"559","00583S",74202557.486,21362,1719.48243908595,3728.94359538266
"560","00584",10409841.9846,25,7691.36814528327,7161.45833333333
"561","00584S",18063,1,10000,10000
"562","00586",535359912.3367,5197,1505.42783218979,589.321431276024
"563","00586P",10595033.7819,4290,6331.92074808066,6089.76852264947
"564","00586S",50308303.6622,12314,1970.73928978638,2799.2225161344
"565","00589",28650328.2575,566,4774.70206628147,4524.96222324714
"566","00589P",19358514.6128,811,4695.28365499291,5619.40160143885
"567","00590",89556391.2162,1366,4768.56849015141,3985.75456473991
"568","00590P",7833271.5171,4073,6665.51518596157,6843.19015979424
"569","00590S",42406953.365,17997,2437.18512665824,3651.9815580185
"570","00593",26301329.0066,138,8274.85613897721,8500.16276041667
"571","00593P",5170805.1289,2325,5973.69255829447,4868.71899167211
"572","00594",38003542.29,35,10000,10000
"573","00595",558740906.6599,11450,1094.00220060059,1067.87327368455
"574","00595P",10757408.1119,8354,4710.19639116023,3744.01945981849
"575","00595S",52933237.9848,20965,1918.4628855133,3047.93361407576
"576","00596",441099561.1186,5408,976.27298327331,624.945703029772
"577","00596P",43814716.4605,8966,4002.84627168448,4422.37402195024
"578","00596S",76479185.3471,30712,1958.91170558161,3892.29524405706
"579","00597",4218301.6936,36,10000,10000
"580","00598",874356240.0358,9712,1660.26063829768,1114.73774472172
"581","00598P",14376402.3165,13980,6050.73418634278,6070.90313878894
"582","00598S",142208123.8691,65338,2976.72095862804,4490.40386476683
"583","005G1",2330000,104,2187.26726369061,2280.65315168503
"584","005G2",11730482.7598,115,6589.88999577962,6449.40488987883
"585","005GG",8083000,255,2561.32396600564,5290.10998594986
"586","005H7",5656000,126,2676.13604391829,3703.0545317186
"587","005K3",3687000,101,1497.19512179981,1070.97411285013
"588","005M6",16795109,162,6274.78538935103,4552.75964641209
"589","00600",15559181964.2987,81844,757.355199210157,739.422685731775
"590","00601",53570570.2024,4371,5390.18318240952,5512.68200816242
"591","00602",130648608.0521,2757,9999.2940999939,9981.19228922354
"592","00603",531422222.6561,5592,1082.74727978884,491.448958619657
"593","00603P",38254517.2303,11588,3968.36433665207,4329.28531544759
"594","00603S",56223116.7513,30873,2074.75804472667,2934.29159932117
"595","00604",76506068.9961,579,4361.08963189753,3106.80693285364
"596","00605",45414829.3654,257,9107.35551451852,8192.22630501002
"597","00607",2205554.2188,4,7824.21792651251,7777.77777777778
"598","00608",86114994.7,1014,3106.97387855891,2637.49476395177
"599","00608P",4342946.052,3012,8046.14371020445,7639.60462657682
"600","00608S",18410359.5683,8245,2244.8444047207,3086.26253440678
"601","00609",25771243,319,6665.25197136651,5388.33134638799
"602","00610",437175452.2069,7021,1026.58420977584,1059.30766804269
"603","00610P",8523788.5519,4090,5912.62733410011,5734.08350930623
"604","00610S",40793346.1491,14607,2454.01365670195,3737.60856871217
"605","00612",163019933.1387,2319,4066.28874601972,1996.03580234194
"606","00612P",11366556.7933,6810,4804.46361749985,4351.26478889382
"607","00612S",51218212.3892,9402,2906.60881211717,3767.31625663649
"608","00613",625162052.0447,8031,1150.53432529753,543.356493434873
"609","00613P",19656818.5749,6381,5036.09453093084,5529.26648183329
"610","00613S",41239956.186,17422,1439.00791070953,2917.16617277994
"611","00614",734559799.649,7080,965.992219143079,564.033340455105
"612","00614P",40494738.1906,12326,4764.84113159565,4208.51550439968
"613","00614S",97404687.8602,30391,1943.42264556128,2634.55069487983
"614","00617",0,1,NA,10000
"615","00618",2307848351.7071,16391,1261.41959450189,1023.61538484935
"616","00618P",19065287.2168,1600,5941.66066546392,4641.19297213846
"617","00618S",138552386.4387,34022,1710.80115139894,3725.02097383896
"618","00619",115818139.4868,1458,3129.70656939931,1615.36361906453
"619","00619P",14845645.2114,6582,4817.91727111553,4925.32203603841
"620","00619S",54536571.3249,18051,1509.66428350286,2404.09394499174
"621","00621",603560538.4038,7485,1048.13452740347,596.850587988332
"622","00621P",34118432.228,9295,4999.81355794691,4792.67754787832
"623","00621S",70147214.2779,26455,1553.41644914413,3759.2692860139
"624","00622",641850,3,10000,10000
"625","00623",219524309.4502,3396,2134.30079745872,1133.66019885247
"626","00623P",8549894.8424,6228,6669.07346125342,5692.66837257765
"627","00623S",32167196.8569,15104,2158.01977028951,3805.39259949495
"628","00626",1123508043.3744,12449,710.578047220958,749.340157547835
"629","00626P",79412808.8993,16550,4737.41470601754,4938.02141235833
"630","00626S",146532033.4718,47463,1900.59701826827,2744.81619084251
"631","00629",395464593.5598,3059,1522.7069285455,554.426062251744
"632","00629P",8089121.1584,3980,6802.04396171873,6412.73738829645
"633","00629S",24989000.5846,3514,2173.28671002817,4389.81299346829
"634","00631",105410284.4509,1891,1828.93480000667,2151.86212626136
"635","00631P",2710120.7826,3744,6000.00692398183,5715.47091755368
"636","00631S",14167876.7983,6478,1422.17503221763,1889.99986875894
"637","00632",0,1,NA,10000
"638","00635",518778555.3181,7911,1938.42282535527,1024.23265049653
"639","00635P",33097709.5791,9752,6495.85580100213,6842.36325435401
"640","00635S",67391975.9718,23111,2653.62437394211,4203.79178235391
"641","00636",1303218978.3106,14190,1842.28682315879,759.978846146447
"642","00636P",42679497.8281,17286,3939.97979423366,4746.15695658674
"643","00636S",208140269.8817,89600,1574.04422722139,3486.86324164024
"644","00637",98715048.5018,2179,3743.85689146202,2636.96702167512
"645","00637P",11455853.0268,1442,5812.60674500433,5552.45568392267
"646","00637S",39492873.3113,25757,2480.5159470078,4386.84542040922
"647","00640",319649194.4555,8130,3205.94714633181,1608.83320638658
"648","00640P",24456624.7767,5331,5341.67894847832,5739.57108545112
"649","00640S",147443218.1579,23651,3093.67366699562,4033.99260475116
"650","00642",761688854.3523,9067,1865.53854957768,1240.52197996151
"651","00642P",11338919.1149,10959,5976.38911014068,4834.01297752579
"652","00642S",66045301.2177,15346,2477.15352796715,4317.28659656759
"653","00644",520670188.5481,7981,1964.1898315445,1107.57123288488
"654","00644P",25740639.0606,8392,6711.77811798034,6277.42665080816
"655","00644S",85063707.0904,19413,2655.5804615058,4413.84566172647
"656","00646",1403326556.3274,21694,684.076955463436,836.586946575601
"657","00646P",34963249.9723,11344,5086.76885951303,6033.46417736066
"658","00646S",139963091.2268,47015,1837.31349965707,2777.50742550177
"659","00647",7009,1,10000,10000
"660","00648",446875015.4908,3266,3443.38121865658,1847.02770964651
"661","00648P",27488642.524,5692,4451.00998827833,5240.78331592776
"662","00648S",81320212.4535,49820,2916.31844995728,4899.61406736722
"663","00649",141113813.2435,2362,2358.73804179448,2261.98840743801
"664","00649P",6236568.6596,1877,3731.19387944171,4145.31591147629
"665","00649S",27461868.0137,8942,1465.01629520789,2087.84266376044
"666","00650",186787611.3193,2378,2977.43233220326,1414.66851307601
"667","00650P",6872149.6648,2175,6668.12707505879,5485.00589887674
"668","00650S",37571087.497,17679,2285.52878122117,3149.11396868221
"669","00652",238984805.681,3797,3912.42164500607,1849.06468084445
"670","00652P",28583344.7385,5426,3957.3936634595,4003.30096258657
"671","00652S",73001760.7362,28114,2566.07233850879,4937.78064769958
"672","00653",99784587.5324,1312,4884.37937103076,2864.44872426597
"673","00653P",3777632.0888,2363,3423.50726286621,3809.89733712772
"674","00653S",16141486.3406,10479,2982.32539598268,3312.46872636898
"675","00654",127181184.161,1473,3615.31492115022,2237.94760236312
"676","00654P",11193885.6579,2811,7063.95350260568,7213.59143780201
"677","00654S",33645512.5017,7739,2305.49072753167,3372.39185056054
"678","00655",235604356.8741,3305,1702.20851565134,508.084984957253
"679","00655P",11544196.5725,3632,5184.5345224366,4578.86230184852
"680","00655S",21251526.5784,11126,2076.1691176239,3258.03758586815
"681","00656",376689013.4276,5481,1968.62513372261,908.052017690555
"682","00656P",2780300.678,2792,6415.44020839133,6224.13153305591
"683","00656S",34014424.6627,19158,1374.20526412259,2739.48902602632
"684","00657",40324038.5103,1148,5104.13922451474,4175.37636998986
"685","00657P",14671038.3079,658,4679.97203034435,5868.55427080418
"686","00658",93462516.7612,1154,3564.67680632746,3042.95217328118
"687","00658P",10465216.2422,5248,5790.86183066851,4901.21945157925
"688","00658S",48416822.1458,18620,1503.51854669414,3669.01772753864
"689","00659",116898792.1821,1487,3361.26579924725,3393.03057097963
"690","00659P",14148783.1815,9902,4705.13157671003,4367.52642728917
"691","00659S",120016183.9972,19149,1576.71264005111,2249.17153647295
"692","00660",460336116.7651,6473,1800.18890546704,1249.83231675014
"693","00660P",35103632.1603,5606,6036.32142158042,5840.56266333445
"694","00660S",36392302.6242,14363,2769.67074547892,2812.24739790701
"695","00662",176012228.2344,4277,4416.37374497458,2831.22433834881
"696","00662P",15123140.2867,7165,6947.52262870506,5776.49513726417
