"","Fiscal_year","ContractingOfficeCode","obligatedAmount","numberOfContracts","office_naics_hhi_obl","office_naics_hhi_k"
"41757",2014,"FA4830",55436140.932,519,2389.21182967783,524.61195199008
"41758",2014,"FA4855",55039110.528,616,437.089960315105,195.648507336819
"41759",2014,"FA4861",148523294.4068,988,1190.28708433002,200.912980052123
"41760",2014,"FA4877",68850819.4988,733,1649.9351788097,147.388090952914
"41761",2014,"FA4885",20445510.72,122,1200.52520489825,458.210158559527
"41762",2014,"FA4887",62817454.5081,635,1263.71720693316,263.202926405853
"41763",2014,"FA4889",8022896.4995,80,2363.37577921194,1478.125
"41764",2014,"FA4890",513677443.8723,454,1125.75471802762,1138.77622309767
"41765",2014,"FA4897",29764208.9056,422,781.891357947919,224.163877720626
"41766",2014,"FA5000",140644422.4282,934,1471.68546603429,565.778191472289
"41767",2014,"FA5004",30424835.959,489,783.959806769305,312.77052203696
"41768",2014,"FA5205",47352415.2526,601,2940.39010291398,507.335251009826
"41769",2014,"FA5209",320711531.9149,1145,1737.97412390057,208.043324879388
"41770",2014,"FA5215",108089992.1146,604,1553.89721657425,530.514012543309
"41771",2014,"FA5234",375164.6612,11,1382.07153503463,1074.38016528926
"41772",2014,"FA5240",20377829.8615,544,291.192937534775,345.480103806228
"41773",2014,"FA5270",101599484.2126,897,766.52345744543,355.290582133682
"41774",2014,"FA5422",13721432.78,218,1516.75629646819,625.368234997054
"41775",2014,"FA5531",786563.91,25,2068.77664648123,784
"41776",2014,"FA5570",8684794.3676,118,1857.17031589952,735.42085607584
"41777",2014,"FA5575",6959257.22,65,2440.81203619676,414.201183431953
"41778",2014,"FA5581",3972184.8501,170,635.255357060126,916.955017301038
"41779",2014,"FA5587",38426062.1531,538,490.72533091743,147.800610826274
"41780",2014,"FA5606",24977212.7286,364,984.531581115975,179.477116290303
"41781",2014,"FA5613",138021092.9132,1483,1620.85887668483,566.624031675692
"41782",2014,"FA5641",149240354.61,55,7100.88434067048,5616.52892561983
"41783",2014,"FA5682",27503504.6602,465,334.776936192947,166.90946930281
"41784",2014,"FA5685",21950794.7201,275,2168.94559265315,1089.45454545455
"41785",2014,"FA5702",19981087.49,231,1590.05279412275,389.61038961039
"41786",2014,"FA5703",7473033.9299,232,1250.2298777432,1608.20451843044
"41787",2014,"FA5706",11954391.2091,141,914.33381846215,229.867712891706
"41788",2014,"FA5707",242696.7,13,6478.00221806986,1242.60355029586
"41789",2014,"FA5708",157430.42,9,4188.8095677025,1604.93827160494
"41790",2014,"FA5709",708965.53,48,3555.37083846307,789.930555555556
"41791",2014,"FA5710",48953.06,14,8985.05214676407,2857.14285714286
"41792",2014,"FA5808",942290.29,75,5968.72987638522,282.666666666667
"41793",2014,"FA6606",24597618.0771,148,2515.84990837832,253.834915997078
"41794",2014,"FA6633",6629608.2398,99,1739.71633075537,217.324762779308
"41795",2014,"FA6643",83613890.5514,164,2306.5243794817,730.22010707912
"41796",2014,"FA6648",10699930.3996,91,5153.66149808085,320.009660669001
"41797",2014,"FA6656",14850368.9629,107,4012.03442978061,779.980784347978
"41798",2014,"FA6670",11275120.0823,129,2946.70103852031,409.230214530377
"41799",2014,"FA6675",13024917.88,79,2500.80387451542,315.654542541259
"41800",2014,"FA6703",24474978.02,171,2954.05393187298,389.521562190076
"41801",2014,"FA6712",11462131.6907,129,2616.27777141691,254.191454840454
"41802",2014,"FA6800",15311488.23,26,3131.91479299147,917.15976331361
"41803",2014,"FA7000",154152605.8743,815,878.840393307113,259.234446159058
"41804",2014,"FA7014",220260294.4807,666,2329.15118098339,438.41138435733
"41805",2014,"FA7022",82162658.1396,89,2701.32269349813,1266.25426082565
"41806",2014,"FA7037",113640202.6546,321,939.115970965861,687.784474141361
"41807",2014,"FA7046",16140558.8199,59,9007.67787437411,968.112611318587
"41808",2014,"FA7115",0,2,NA,5000
"41809",2014,"FA8003",275157.4808,15,7826.95721758819,2266.66666666667
"41810",2014,"FA8051",176111955.79,292,3377.71247344725,2008.81966597861
"41811",2014,"FA8052",201684759.4538,346,1444.43435599008,857.19536235758
"41812",2014,"FA8053",84716.2601999998,69,9324.59493817991,3266.12056290695
"41813",2014,"FA8054",2559621.3,10,9906.56581691758,3600
"41814",2014,"FA8055",146880,8,10000,3437.5
"41815",2014,"FA8057",-149740.7091,13,7630.75203035242,4082.84023668639
"41816",2014,"FA8059",0,1,NA,10000
"41817",2014,"FA8075",1826679221.64,683,4907.43264102897,3897.13369447082
"41818",2014,"FA8100",251185687.87,71,8505.79674937172,4473.31878595517
"41819",2014,"FA8101",191909236.5774,1252,1197.85249986628,669.038165133869
"41820",2014,"FA8102",67526529.71,96,3137.3754825236,2565.10416666667
"41821",2014,"FA8105",111046733.4238,69,4950.63730281825,6488.13274522159
"41822",2014,"FA8106",819551905.4183,113,3074.6315893704,2359.62095700525
"41823",2014,"FA8107",187068024.065,66,9204.49005522166,8039.48576675849
"41824",2014,"FA8108",329542734.33,132,10000,10000
"41825",2014,"FA8109",31053833.972,57,5481.74973177312,6134.19513696522
"41826",2014,"FA8110",359284629.1795,57,9672.63392761736,5844.87534626039
"41827",2014,"FA8112",5300263.71,1082,9893.70089805865,9816.57504245236
"41828",2014,"FA8117",68701580.5198,403,3902.42790099839,7187.59428356803
"41829",2014,"FA8118",47776240.97,453,9796.58524906092,9480.43214478897
"41830",2014,"FA8119",57533550.6104,240,7471.12913430601,8721.52777777778
"41831",2014,"FA8121",141941920.6385,312,7161.63840965443,8955.66239316239
"41832",2014,"FA8122",89027093.4,183,9396.14115435262,9054.01773716743
"41833",2014,"FA8124",39663535.79,80,4513.2593347144,3256.25
"41834",2014,"FA8125",39325666.4127,253,2165.66079474305,2004.87431454952
"41835",2014,"FA8126",20950242.89,285,564.907512782121,432.502308402585
"41836",2014,"FA8127",-630182.6,24,NA,2465.27777777778
"41837",2014,"FA8128",9790137.08,23,7386.17199919217,4442.34404536862
"41838",2014,"FA8130",352533375.89,12,10000,8472.22222222222
"41839",2014,"FA8131",18105506.79,1,10000,10000
"41840",2014,"FA8201",189168851.7824,1148,2511.34344354641,443.795602714613
"41841",2014,"FA8202",28059733.2662,89,4104.85869253591,2652.44287337457
"41842",2014,"FA8203",102509326.4212,292,6329.14263737656,7212.4225933571
"41843",2014,"FA8204",154625273.0482,147,2361.02818642292,1429.49696885557
"41844",2014,"FA8206",6341748.75,62,8214.14524437915,1082.20603537981
"41845",2014,"FA8207",0,1,NA,10000
"41846",2014,"FA8208",7930069.51,24,5693.39935934268,2048.61111111111
"41847",2014,"FA8209",-13420918.47,47,NA,5391.57990040743
"41848",2014,"FA8210",3394416.4,8,4188.71047745587,3125
"41849",2014,"FA8211",32991814.59,11,7986.02881902358,2727.27272727273
"41850",2014,"FA8213",372845565.2238,157,7786.29556194171,2619.57888758165
"41851",2014,"FA8214",426411937.75,44,6957.95123540705,6053.71900826446
"41852",2014,"FA8217",66080360.6312,336,2225.11895481057,2117.34693877551
"41853",2014,"FA8218",103921692.43,242,4711.22140851776,4829.24663615873
"41854",2014,"FA8219",38550814.27,9,5909.37562207674,6296.2962962963
"41855",2014,"FA8220",6922979.12,21,6718.06359561723,4784.58049886621
"41856",2014,"FA8222",68098840.4366,122,5058.58271614049,5141.09110454179
"41857",2014,"FA8223",382400.5,6,10000,10000
"41858",2014,"FA8224",117173809.4288,764,646.203462836127,312.55996272032
"41859",2014,"FA8232",315100748.9391,384,5852.91063171256,5043.26714409722
"41860",2014,"FA8240",0,1,NA,10000
"41861",2014,"FA8250",6734747.37,160,9300.31272470924,7389.0625
"41862",2014,"FA8251",167960228.1963,470,4876.94801715079,2010.14033499321
"41863",2014,"FA8252",23153555.3,4,10000,10000
"41864",2014,"FA8307",156914482.2907,499,873.062655408434,780.679595664274
"41865",2014,"FA8501",211800457.4971,921,586.044152513735,322.396583046563
"41866",2014,"FA8504",374533708.23,89,4020.78940767538,2743.34048731221
"41867",2014,"FA8505",667008413.543,133,1797.67631431138,1165.13087229352
"41868",2014,"FA8509",88097186.66,64,3432.38246683256,2856.4453125
"41869",2014,"FA8517",50237511.92,423,1364.23794996965,1841.2331148109
"41870",2014,"FA8518",5370763.3634,96,2742.37418202425,2358.94097222222
"41871",2014,"FA8519",174498724.7072,223,1920.69119272102,1304.87240845382
"41872",2014,"FA8520",16923548.67,58,3469.28782482836,2556.48038049941
"41873",2014,"FA8522",146601519.0671,131,6867.68902409924,6158.73200862421
"41874",2014,"FA8523",147380979.43,133,4004.73431369552,2697.15642489683
"41875",2014,"FA8524",27213671.6238,128,4271.6290352095,3367.919921875
"41876",2014,"FA8525",66854286.27,53,4042.83659736009,4104.66358134567
"41877",2014,"FA8526",1572962677.3445,55,9791.62867403133,4274.38016528926
"41878",2014,"FA8527",587707354.8113,226,5282.50534094531,4234.08254366043
"41879",2014,"FA8528",906511229.44,117,3036.05164078632,1625.39265103368
"41880",2014,"FA8529",252321926.54,30,9294.99555426403,7044.44444444445
"41881",2014,"FA8530",24689273,34,7448.60034585974,7923.87543252595
"41882",2014,"FA8532",66601371.75,140,1845.54884548153,1439.79591836735
"41883",2014,"FA8533",31585717.02,59,2430.19519387765,1111.7494972709
"41884",2014,"FA8534",79846222.2288,96,2868.6880072296,1228.29861111111
"41885",2014,"FA8538",74208725.2169,261,4150.17447443212,2509.21155003597
"41886",2014,"FA8539",66631822.8911,166,6319.98860314799,5613.29655973291
"41887",2014,"FA8540",265321081.1306,120,5386.13103393785,3811.11111111111
"41888",2014,"FA8549",-33484,1,NA,10000
"41889",2014,"FA8552",32168166.395,42,4007.81181354784,2176.87074829932
"41890",2014,"FA8553",37967496.8238,72,3267.00441259404,2939.81481481481
"41891",2014,"FA8554",1350937,8,10000,10000
"41892",2014,"FA8555",10903550.86,21,3210.53112263383,3922.90249433107
"41893",2014,"FA8571",33299840.281,257,1160.936930403,413.480900543536
"41894",2014,"FA8601",153042877.9245,1814,601.794349823629,330.274515619663
"41895",2014,"FA8604",323527443.5429,1358,1936.51511616183,1218.52503356534
"41896",2014,"FA8606",13252247.74,30,3070.1119753148,1511.11111111111
"41897",2014,"FA8607",2346439.05,7,10000,4285.71428571429
"41898",2014,"FA8609",1395983458.98,2,10000,5000
"41899",2014,"FA8611",1437059648.48,49,6509.16753855047,6059.97501041233
"41900",2014,"FA8614",286043464.773,45,9980.38369000621,8330.86419753087
"41901",2014,"FA8615",977288086.9601,89,4273.45776733641,2897.36144426209
"41902",2014,"FA8616",245056526.17,39,9035.0457053669,8159.10585141354
"41903",2014,"FA8617",488700639.92,22,5638.44216138774,3842.97520661157
"41904",2014,"FA8620",3986165077.5155,825,4210.75747418492,2909.3406795225
"41905",2014,"FA8621",810031496.1186,158,5439.66317939564,4113.12289697164
"41906",2014,"FA8622",44779508.18,68,8150.58378388977,8607.26643598616
"41907",2014,"FA8623",11736966.48,36,8698.90852361576,833.333333333333
"41908",2014,"FA8625",2908588518.04,68,7811.48919987188,2296.71280276817
"41909",2014,"FA8626",947599653.6,31,9973.41346620137,6878.25182101977
"41910",2014,"FA8628",133941914.98,11,10000,8347.10743801653
"41911",2014,"FA8629",397487942.7389,482,6266.5808185412,6027.61660439731
"41912",2014,"FA8630",29843893.8792,70,1771.80571663253,902.040816326531
"41913",2014,"FA8634",1239380525.5,36,6012.74174573415,5879.62962962963
"41914",2014,"FA8637",16725556,3,10000,10000
"41915",2014,"FA8638",263958694.13,48,3618.50249820157,3706.59722222222
"41916",2014,"FA8650",1241588462.9378,1783,7998.0036091219,6629.02171030757
"41917",2014,"FA8651",87127914.39,282,9345.62588635848,8649.71580906393
"41918",2014,"FA8655",0,1,NA,10000
"41919",2014,"FA8656",77185542.16,77,2831.27395521572,1614.10018552876
"41920",2014,"FA8672",123044777.6119,51,8125.49367632091,7154.94040753556
"41921",2014,"FA8675",262682901.22,86,8210.80471756088,3096.26825310979
"41922",2014,"FA8677",23535940.15,17,2936.13464506111,2733.56401384083
"41923",2014,"FA8678",146811541.245,29,3285.36248244293,2247.32461355529
"41924",2014,"FA8681",106398619.31,149,5006.30657291148,1785.95558758614
"41925",2014,"FA8682",631074047.43,51,9407.02296933126,5670.89580930411
"41926",2014,"FA8702",1283143584.7224,37,9587.59162161611,4667.64061358656
"41927",2014,"FA8705",136363571.02,43,4733.30677937304,2904.27257977285
"41928",2014,"FA8707",-314.67,1,NA,10000
"41929",2014,"FA8709",451896464,3,9783.34083469576,5555.55555555555
"41930",2014,"FA8714",156486053.3861,6,9196.08933377662,2222.22222222222
"41931",2014,"FA8721",351120667.59,104,5993.01399190935,4828.0325443787
"41932",2014,"FA8722",0,1,NA,10000
"41933",2014,"FA8723",138223935.14,31,6592.39820170049,4651.40478668054
"41934",2014,"FA8726",402014491.0365,163,1371.73417568068,1225.11197259965
"41935",2014,"FA8727",2865671.7181,12,3482.58342423091,1805.55555555556
"41936",2014,"FA8730",1106828815.896,641,1647.55268944156,940.978044738014
"41937",2014,"FA8732",56389256.0976,167,2840.29055005928,1928.71741546846
"41938",2014,"FA8734",44085406.1834,30,6499.26365733233,3511.11111111111
"41939",2014,"FA8750",719290343.66,715,8689.13499723816,8803.73612401584
"41940",2014,"FA8751",137664410.6198,644,2654.49664987709,712.983681185139
"41941",2014,"FA8770",165439137.0759,95,3971.63656157717,2421.05263157895
"41942",2014,"FA8771",158344255.9317,277,1629.40430135592,1336.00072984139
"41943",2014,"FA8772",83402019.116,119,8752.04301268714,4289.9512746275
"41944",2014,"FA8773",97117872.5706,185,3445.31589597811,2149.01387874361
"41945",2014,"FA8802",802769138.66,58,8572.17305237765,4351.96195005945
"41946",2014,"FA8803",36887470.48,13,7317.77550618939,3491.12426035503
"41947",2014,"FA8806",209686618.2702,35,3815.51405932691,7404.08163265306
"41948",2014,"FA8807",1323710726.9538,57,5334.04755644299,6084.94921514312
"41949",2014,"FA8808",533757872.7787,24,3418.56884871644,2187.5
"41950",2014,"FA8810",1264445049.1,19,6797.1103218181,3518.0055401662
"41951",2014,"FA8811",2652837891.4961,16,8444.11697521074,1875
"41952",2014,"FA8814",38115606.09,57,2251.19027296825,3333.33333333333
"41953",2014,"FA8818",74626227.2075,139,2412.34238061402,2949.64028776978
"41954",2014,"FA8819",142223730.27,28,2684.37437112462,2602.04081632653
"41955",2014,"FA8823",215845411.825,17,3722.99446155984,1349.48096885813
"41956",2014,"FA8903",766880015.7325,1141,4679.7232360489,4864.73802137062
"41957",2014,"FA9100",260270386.15,1,10000,10000
"41958",2014,"FA9101",47917324.805,183,1374.45594059543,811.311176804324
"41959",2014,"FA9300",71330904.7399,161,5877.2542764508,1437.83033061996
"41960",2014,"FA9301",33816716.9682,622,540.463384289757,172.041231997188
"41961",2014,"FA9302",56078560.8335,420,1351.99073501941,799.886621315193
"41962",2014,"FA9304",14750377.65,1,10000,10000
"41963",2014,"FA9401",101332889.1252,671,854.839784770572,226.656390688542
"41964",2014,"FA9422",20156003.6504,49,4491.58360207861,4294.04414827155
"41965",2014,"FA9451",142492835.41,210,4651.05926472594,5370.06802721088
"41966",2014,"FA9453",153716326.8,444,9300.63343988722,8702.41863485107
"41967",2014,"FA9550",78272515.3075,108,4648.56637955707,6714.67764060357
"41968",2014,"FARNJ",1673546.35,267,2389.79689897793,1325.16938097042
"41969",2014,"FASS1",1125817.42,59,1192.94325365044,1192.18615340419
"41970",2014,"FB000",20138924.1318,223,4314.81895506725,2239.13611775825
"41971",2014,"FC000",30914641.2849,39,9640.06938838198,6015.77909270217
"41972",2014,"FD000",25546.4899,20,4417.56461459868,4900
"41973",2014,"FI300",1288029.02,113,460.617485844754,437.778996005952
"41974",2014,"FJ600",974846.92,79,1957.59321844935,1395.60967793623
"41975",2014,"FLOCO",3698676,542,3251.72824801253,1856.72853038493
"41976",2014,"FLRAA",1397516.1,21,1345.94098727549,702.947845804989
"41977",2014,"FM001",1131211.5,15,3427.49474017096,933.333333333333
"41978",2014,"FM200",221084.67,29,3228.12067100319,701.545778834721
"41979",2014,"FM528",7125,2,10000,5000
"41980",2014,"FM549",9134.99,1,10000,10000
"41981",2014,"FM852",17347.2,5,10000,2000
"41982",2014,"FORAR",1650675.19,466,2093.06323288212,1896.79308883936
"41983",2014,"FPI60",61943115.27,2358,1043.62057990128,547.13134360785
"41984",2014,"FPICO",5264256.91,108,2103.06992578114,828.189300411523
"41985",2014,"FPSD1",191757638.8103,228,9687.16453450488,5363.57340720222
"41986",2014,"FPSD2",261636075.7561,433,9159.23489474778,6365.33343289473
"41987",2014,"FPSD3",160601881.8558,359,3251.73761009503,1179.30494021617
"41988",2014,"FPSD4",122513909.631,293,9007.7735270668,5198.31331756922
"41989",2014,"FPSWST",8511750.0695,25,9844.06180868646,2672
"41990",2014,"FR630",18859048.28,1181,556.827082664666,304.847927350994
"41991",2014,"FSAPA",2348640546.9248,507,2502.25409844603,810.312430703874
"41992",2014,"FSGA",296788.84,29,1082.51442527927,653.983353151011
"41993",2014,"FSIAQ",86836068.6582,1027,2466.59977061524,2518.79866771465
"41994",2014,"FT001",105358173.41,597,1113.56566419684,439.074209686063
"41995",2014,"FTDNJ",1561080.8,56,7831.11691315256,1377.55102040816
"41996",2014,"FTOO1",99181.4,1,10000,10000
"41997",2014,"FY000",69825.83,101,10000,9611.80276443486
"41998",2014,"GA000",34918233.39,82,3258.89920524768,3004.16418798334
"41999",2014,"GA100",1388176.34,122,661.700694015699,487.772104273045
"42000",2014,"GAO AM",53227516.1914,321,967.704475571024,508.632486097767
"42001",2014,"GB500",1565865.34,163,368.526195978113,372.238322857465
"42002",2014,"GCHQ",-1045,2,NA,5000
"42003",2014,"GCMS",87214.74,11,2606.93260386888,1074.38016528926
"42004",2014,"GE210",12626770.1399,744,193.813871138122,159.014047866805
"42005",2014,"GE499",8938.47,128,3336.19990346192,1203.61328125
"42006",2014,"GE500",124419498.9253,997,942.69058879331,571.976712484495
"42007",2014,"GE600",1944482.9,177,711.996309831707,344.409333205656
"42008",2014,"GG800",4803518.2383,388,528.092530118922,304.894250185992
"42009",2014,"GH100",6719585.5893,383,456.037613679226,339.289244592301
"42010",2014,"GI000",-25492.22,4,NA,5000
"42011",2014,"GILWV",6407521.2,572,2428.41559466316,754.193359088464
"42012",2014,"GR100",2994833.6897,420,539.58083847213,928.231292517007
"42013",2014,"GRC00",366091656.8658,2161,1797.38922415109,430.223551961586
"42014",2014,"GRNIL",5785204.85,126,4341.9395883626,1427.3116654069
"42015",2014,"GSFC0",3524339686.3618,2488,1556.58208083613,604.858303780978
"42016",2014,"GT000",0,2,NA,5000
"42017",2014,"GT500",4540628.13,350,821.180923219347,795.918367346939
"42018",2014,"GV000",44585003.5996,5025,1228.07416054135,1488.10138362912
"42019",2014,"GV100",6420006.17,241,1781.08319456235,711.936777948038
"42020",2014,"GW000",223224.9675,93,10000,9579.14209735229
"42021",2014,"GX000",37098254.572,257,2184.58805356552,691.456343018062
"42022",2014,"GY000",21802914.49,131,7571.33673256432,4750.88864285298
"42023",2014,"GY200",1626134.24,117,697.795012431581,306.08517788005
"42024",2014,"GZ000",23884335.5638,131,5817.30498430279,3905.94953674028
"42025",2014,"H92222",1575731870.695,1583,1106.6789516735,1154.53238351739
"42026",2014,"H92239",27297114.1796,247,930.015691759602,356.504777983576
"42027",2014,"H92240",65655901.7076,1093,797.5464720065,180.563496056164
"42028",2014,"H92241",265367328.3701,279,2238.83593500037,1045.0790714405
"42029",2014,"H92242",2489584.23,71,9314.75280618756,6941.08311842888
"42030",2014,"H92243",-17783.21,6,NA,2777.77777777778
"42031",2014,"H92254",489234876.12,659,9627.51619775915,7778.71930846618
"42032",2014,"H92257",20775710.9466,444,1394.17746737159,758.359711062414
"42033",2014,"H94003",392097875.94,292,7550.11053049533,5678.36367048227
"42034",2014,"H95001",383866252.39,107,7378.39339069886,4163.6824176784
"42035",2014,"H98210",257292656.2427,735,1302.82801234184,826.192790041187
"42036",2014,"HA700",14915147.6905,522,689.350869410879,159.275406996374
"42037",2014,"HC000",0,1,NA,10000
"42038",2014,"HC1013",980543016.1381,10273,2042.29103446989,5464.11525653372
"42039",2014,"HC1019",270449198.5958,754,7260.79258021239,3267.73564860092
"42040",2014,"HC1021",67768112.47,156,7164.99138093574,5758.54700854701
"42041",2014,"HC1028",3188298304.0394,3248,1835.57828238835,1555.92149166444
"42042",2014,"HC1047",695665387.6427,870,1604.45841483122,935.764301757167
"42043",2014,"HC1064",18601011.4106,129,4378.14147567074,1294.99429120846
"42044",2014,"HCO00",385221387.2929,2198,1275.48626049989,917.336547990936
"42045",2014,"HDEC02",1078909303.63,973,2237.54662131543,1128.52780468328
"42046",2014,"HDEC03",99830294.2675,88,8829.20559099193,5258.26446280992
"42047",2014,"HDEC04",24080459.69,3736,1231.96994844876,982.805471619385
"42048",2014,"HDEC05",45306025.028,911,1806.12164114503,796.521596633896
"42049",2014,"HDEC08",130706270.7635,227,10000,10000
"42050",2014,"HDEC09",36961056.95,96,3451.31090807834,3125
"42051",2014,"HDTRA1",994349321.1478,852,1808.67035531335,944.06422887875
"42052",2014,"HDTRA2",25596158.76,101,3406.40766904033,1367.51298892265
"42053",2014,"HE1254",87031918.6881,580,1503.00707844712,869.441141498216
"42054",2014,"HE1260",36992995.65,428,867.939413183703,614.682505022273
"42055",2014,"HE1280",130784710.63,442,3155.06296195006,2532.29868348314
"42056",2014,"HEVAS6",59549869.5313,422,2421.29328243823,346.016486601828
"42057",2014,"HH000",20676270.5366,218,2630.07911524452,1968.26866425385
"42058",2014,"HK300",2756895.51,305,623.666545757527,312.926632625638
"42059",2014,"HO800",4108703.9495,339,450.850137936499,320.306993499883
"42060",2014,"HQ0006",22184537,2,10000,10000
"42061",2014,"HQ001",755280.23,15,5044.22495715974,1555.55555555556
"42062",2014,"HQ0013",41520088.4763,255,1155.24147943472,676.81660899654
"42063",2014,"HQ002",26014074.0605,139,1605.23799012698,614.357434915377
"42064",2014,"HQ0028",44107673.2417,470,805.940260405293,938.071525577184
"42065",2014,"HQ003",12516506.8869,110,1553.26807217837,1376.85950413223
"42066",2014,"HQ0034",1283857913.1945,2050,1273.46757933111,468.69244497323
"42067",2014,"HQ004",421314827.4529,1632,7174.22242532538,5407.62567281815
"42068",2014,"HQ005",35484609.9619,217,1808.97574081466,887.468410881522
"42069",2014,"HQ006",12263243.07,203,1937.32279676455,2620.54405591012
"42070",2014,"HQ007",1710448.3005,79,1794.87905985926,1424.45120974203
"42071",2014,"HQ008",30786550.3021,549,4730.24139423712,2349.85948951729
"42072",2014,"HQ009",6027192.1707,376,724.070628913815,351.403349932096
"42073",2014,"HQ010",2185279.55,81,1351.05029252866,1614.08321902149
"42074",2014,"HQ011",659130.3,82,4319.27671138491,5452.11183819155
"42075",2014,"HQ012",2572865.6695,74,1578.20734604564,748.721694667641
"42076",2014,"HQ013",135384.7,14,1605.39763452562,1428.57142857143
"42077",2014,"HQ014",2964.95,3,7355.28107259794,5555.55555555555
"42078",2014,"HQ0147",4414579135.3389,1010,2539.40727695814,4041.60376433683
"42079",2014,"HQ015",232277.11,36,1617.75662842643,1975.30864197531
"42080",2014,"HQ018",97136297.1181,59,7332.38024437819,1887.38868141339
"42081",2014,"HQ019",2469939.3799,237,1024.18767164188,1035.62463280457
"42082",2014,"HQ022",18550.48,9,1865.47138061401,1358.02469135802
"42083",2014,"HQ023",119436.25,16,1688.78959955552,1328.125
"42084",2014,"HQ0236",5842202.4365,139,1493.8815743886,967.341234925728
"42085",2014,"HQ0276",1196866630.15,11,4944.42222539305,5537.19008264463
"42086",2014,"HQ0277",33350932,5,9999.9400318407,6800
"42087",2014,"HQ0300",155706.93,4,8836.10119786395,2500
"42088",2014,"HQ0423",129736164.6892,551,868.355730210775,523.680752039684
"42089",2014,"HQ0425",7069523.2557,30,4594.46194786239,2466.66666666667
"42090",2014,"HQ0516",37457258.66,181,1636.20397934405,641.921797258936
"42091",2014,"HQ0682",73157228.0947,71,1731.87802348898,1279.50803412021
"42092",2014,"HQ0727",7516216.95,93,1583.4432078847,440.513354144988
"42093",2014,"HQC007",7022195.5834,57,4371.66940303763,2865.49707602339
"42094",2014,"HQTR0",234769536.3857,839,1105.80338405216,1001.57546088268
"42095",2014,"HR000",186279608.1785,11822,440.045751116194,306.407246885303
"42096",2014,"HR0011",875431289.7746,441,7623.14793371085,5885.35641013775
"42097",2014,"HR900",1614617.51,163,545.426043542258,330.836689374835
"42098",2014,"HS0021",96408564.4879,301,1841.92832764671,792.375360095363
"42099",2014,"HT0011",684401680.1207,287,1910.03758713339,790.224477655429
"42100",2014,"HT0012",20565110.23,14,7324.33493858398,1836.73469387755
"42101",2014,"HT0014",15290738.4688,62,942.636007289713,723.204994797086
"42102",2014,"HT0015",14555715.9,40,4641.3395745833,3287.5
"42103",2014,"HT9402",12335760551.1181,115,8772.99207032896,1041.20982986767
"42104",2014,"HTC711",4065361695.9228,3316,2596.54004933872,3139.96654739749
"42105",2014,"HU0001",37312184.4496,597,964.026340032643,477.400963499799
"42106",2014,"HU200",3416258.9634,282,729.100974054807,281.927468437201
"42107",2014,"IBWC",66458666.9788,358,2639.83181822776,267.001654130645
"42108",2014,"IC700",495756.53,52,773.756656993723,473.372781065089
"42109",2014,"ID100",1604248.07,126,548.598399848061,322.499370118418
"42110",2014,"ID204",2470227.61,251,619.833842559796,328.090030316979
"42111",2014,"ID300",8760,1,10000,10000
"42112",2014,"ID304",19485.48,3,5054.23970750345,5555.55555555555
"42113",2014,"ID320",9850453.21,533,1521.17248225822,528.813153624392
"42114",2014,"ID340",1598896.89,112,1528.95610118479,566.007653061225
"42115",2014,"ID800",617266.79,80,2001.54505666487,1703.125
"42116",2014,"ID953",4523537.8604,141,1013.25853728216,716.764750264071
"42117",2014,"IDI00",19405.04,5,5594.666606383,5200
"42118",2014,"IDI04",5110.21,1,10000,10000
"42119",2014,"IN292",1363964,164,467.687091845806,330.160618679358
"42120",2014,"IN300",875216.85,78,758.395124268836,496.383957922419
"42121",2014,"IN470",596482.23,76,574.866036280948,356.648199445983
"42122",2014,"IN600",1071958.21,137,871.040625285939,687.836325856465
"42123",2014,"IN650",7017557.8402,553,311.923710487503,285.439604458992
"42124",2014,"INLEC",59940105.9841,486,3924.24823595454,3142.39021829328
"42125",2014,"INTB",303016345.35,99,8215.7186678511,4369.96224875013
"42126",2014,"INTP",270670341.83,423,2273.90663513595,3439.07359902531
"42127",2014,"INTS",3916,13,10000,10000
"42128",2014,"IOAD00",39888586.7164,93,1300.39209046613,607.006590357267
"42129",2014,"IS400",4954162.09,300,469.369541816276,430
"42130",2014,"IS700",13796412.19,421,7530.77534181991,7204.59713046079
"42131",2014,"ISS70",0,1,NA,10000
"42132",2014,"IT",0,1,NA,10000
"42133",2014,"IT30",265785545.2787,603,2207.51213828109,2294.80018371382
"42134",2014,"IT520",457479.04,63,1093.13741367715,748.299319727891
"42135",2014,"IT550",643211.29,64,1438.17911848357,1108.3984375
"42136",2014,"IT700",10128094.92,408,934.786160027463,555.67570165321
"42137",2014,"ITAC00",469875718.7926,303,4551.3250035625,1272.96888104652
"42138",2014,"ITCD",847738689.5726,717,1320.996794616,1819.39314009831
"42139",2014,"IV100",6285157.5488,411,1102.13027548239,1716.60125147258
"42140",2014,"IZ100",6996338.718,370,820.928588451568,1104.01753104456
"42141",2014,"IZ110",3238102.39,141,1194.3034058639,634.273929882803
"42142",2014,"IZ250",2986027.4798,211,417.277645146689,212.708609420274
"42143",2014,"JA000",39140506.3737,344,1675.25450372376,1648.52623039481
"42144",2014,"JA250",133232.86,22,2807.2651492278,578.512396694215
"42145",2014,"JA505",114702.33,8,6051.7222708613,1562.5
"42146",2014,"JA507",69522.63,14,1401.68587699888,816.326530612245
"42147",2014,"JA580",742633.7,26,1321.02175248623,828.402366863905
"42148",2014,"JA705",70037.87,10,6239.85688922026,3000
