"NAICS3","StartCY","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"322",2008,736.344053567572,43338360.9874,0.000245282356717865,49872.6069419306,261361.2296,17,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2007
"322",2009,454.717730734939,47477896.6334,0.000245282356717865,49872.6069419306,1377642.9635,18,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2008
"322",2010,415.674018440004,40311035.8079,0.000245282356717865,49872.6069419306,1058938.2373,10,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2009
"322",2011,571.998403844762,55859767.9774,0.000245282356717865,49872.6069419306,846773.5316,11,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2010
"322",2012,539.31657366467,45659956.6261,0.000245282356717865,49872.6069419306,6414500.9756,8,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2011
"322",2013,894.028688146253,69129264.4811,0.000382753581713577,56855.8590459329,134615.66,5,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2012
"322",2014,774.070426616276,34823850.6613,0.000382753581713577,56855.8590459329,67383.8,6,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2013
"322",2015,1114.83029684021,73852132.8073,0.000382753581713577,56855.8590459329,210526.87,7,10371743.2676,82,87,84,"Paper Manufacturing",32,322,NA,"NA",NA,2014
"323",2008,508.963557115062,22805092.4708,0.000221368968795596,39860.7205698695,4822856.2537,146,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2007
"323",2009,305.579316875422,21718553.9274,0.000221368968795596,39860.7205698695,6435641.5869,119,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2008
"323",2010,330.119126340539,30589868.5156,0.000221368968795596,39860.7205698695,4676958.6435,101,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2009
"323",2011,322.644389216568,25302660.9095,0.000221368968795596,39860.7205698695,3946681.8855,112,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2010
"323",2012,783.147549236944,33109667.785,0.000221368968795596,39860.7205698695,4676535.5946,111,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2011
"323",2013,455.385198437098,27742154.6402,0.000336459854205585,43209.4837454584,5179910.4286,57,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2012
"323",2014,529.08220297302,19195938.2517,0.000336459854205585,43209.4837454584,2054167.7509,62,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2013
"323",2015,420.805392248537,15038607.9979,0.000336459854205585,43209.4837454584,1412528.061,53,33205280.2047,761,72,52,"Printing and Related Support Activities",32,323,NA,"NA",NA,2014
"324",2008,747.168496804526,10805831058.6523,0.0175566392171903,80443.8666981801,18381500.0266,60,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2007
"324",2009,783.814866287158,13020783315.4906,0.0175566392171903,80443.8666981801,18887574.4717,82,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2008
"324",2010,960.957086009232,11289251858.5875,0.0175566392171903,80443.8666981801,10706420.0989,32,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2009
"324",2011,934.626327145077,9397403116.9215,0.0175566392171903,80443.8666981801,5653707.3659,75,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2010
"324",2012,488.335039704419,12730990075.0017,0.0175566392171903,80443.8666981801,3211475.7686,14,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2011
"324",2013,616.985067592629,16317125808.261,0.0191710022596266,92599.8676007075,7193334.5904,78,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2012
"324",2014,390.552373682632,8821740692.8792,0.0191710022596266,92599.8676007075,5049467.7169,48,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2013
"324",2015,558.708809351001,12345566051.2401,0.0191710022596266,92599.8676007075,9493956.1093,71,78577436.1483,460,60,60,"Petroleum and Coal Products Manufacturing",32,324,NA,"324 Petroleum
& Coal
Products
Manufacturing","324 Petroleum & Coal Products Manufacturing",2014
"325",2008,556.317737007201,1249016179.1458,0.0017440646038875,62765.9936277878,20168869.4606,195,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2007
"325",2009,307.920288483521,1142682481.6619,0.0017440646038875,62765.9936277878,20634518.7006,242,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2008
"325",2010,371.534198501994,1335965430.6595,0.0017440646038875,62765.9936277878,19471763.5429,200,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2009
"325",2011,321.262804451397,1260073724.2614,0.0017440646038875,62765.9936277878,16168243.3827,201,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2010
"325",2012,396.061561326828,1227217369.0798,0.0017440646038875,62765.9936277878,6710785.861,200,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2011
"325",2013,405.645263030525,1118863935.5812,0.00142476037217178,72479.5099741283,6886760.6522,191,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2012
"325",2014,938.819003198425,1386806416.1174,0.00142476037217178,72479.5099741283,13360899.9401,176,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2013
"325",2015,4224.3179293551,2615759630.4199,0.00142476037217178,72479.5099741283,5130208.8123,208,108532050.3524,1613,53,46,"Chemical Manufacturing",32,325,NA,"NA",NA,2014
"326",2008,395.794789141082,372839456.7188,0.001781061423864,38731.6733199169,5605026.4229,96,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2007
"326",2009,589.157579074501,405275560.828,0.001781061423864,38731.6733199169,2154715.1776,65,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2008
"326",2010,468.529978205819,314903842.1624,0.001781061423864,38731.6733199169,2843625.7335,91,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2009
"326",2011,292.727056645945,306513244.1331,0.001781061423864,38731.6733199169,1605363.2648,69,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2010
"326",2012,393.929640197605,285660228.5216,0.001781061423864,38731.6733199169,1616259.1015,87,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2011
"326",2013,983.709823976668,443154055.8885,0.00202750235165016,44395.8286899721,1628110.1308,49,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2012
"326",2014,930.057575371769,322919836.0278,0.00202750235165016,44395.8286899721,1718333.3899,43,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2013
"326",2015,1487.82666953693,331771140.6663,0.00202750235165016,44395.8286899721,1512082.0893,60,18683515.3103,560,76,55,"Plastics and Rubber Products Manufacturing",32,326,NA,"NA",NA,2014
"327",2008,3419.93359976869,288186018.8693,0.00225183003172859,42393.3670185645,13766445.4372,51,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2007
"327",2009,1182.32505938047,210982201.6156,0.00225183003172859,42393.3670185645,3854830.5397,41,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2008
"327",2010,1477.69653586919,206314323.9425,0.00225183003172859,42393.3670185645,1366434.5096,22,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2009
"327",2011,530.847102963493,168205439.3731,0.00225183003172859,42393.3670185645,16257786.3723,27,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2010
"327",2012,614.685458072114,144865459.889,0.00225183003172859,42393.3670185645,12306598.0564,24,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2011
"327",2013,650.741887065363,152660828.9665,0.00154137061256983,46488.2073865571,203597.7198,14,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2012
"327",2014,789.366279991921,43297410.4294,0.00154137061256983,46488.2073865571,84267.76,6,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2013
"327",2015,1099.71964080801,73433804.4094,0.00154137061256983,46488.2073865571,149571.4503,12,47989531.8453,197,65,77.5,"Nonmetallic Mineral Product Manufacturing",32,327,NA,"NA",NA,2014
"331",2008,1512.89373160614,520697356.7831,0.00202723464298443,51627.5554036347,4646525.1621,22,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2007
"331",2009,1099.43601747554,564419136.8613,0.00202723464298443,51627.5554036347,3382748.7354,23,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2008
"331",2010,630.288365993262,277477029.5846,0.00202723464298443,51627.5554036347,7725403.9399,25,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2009
"331",2011,508.183738100154,246119248.1235,0.00202723464298443,51627.5554036347,764413.45,16,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2010
"331",2012,253.972290692992,167224093.0891,0.00202723464298443,51627.5554036347,330499.9499,6,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2011
"331",2013,344.281184214896,164750923.8331,0.000611230886752622,59203.6076892699,309721.13,12,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2012
"331",2014,1056.96886361218,122713076.6507,0.000611230886752622,59203.6076892699,214339.04,19,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2013
"331",2015,277.474194610148,102152557.0092,0.000611230886752622,59203.6076892699,28678.27,5,17402329.6773,128,77,80,"Primary Metal Manufacturing",33,331,NA,"NA",NA,2014
"332",2008,163.537477366805,9269290975.8959,0.0268545362204967,42003.8344267126,139200268.7783,971,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2007
"332",2009,206.686393846595,9332388494.577,0.0268545362204967,42003.8344267126,126465258.6405,885,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2008
"332",2010,247.897615380666,9097775572.2591,0.0268545362204967,42003.8344267126,111775492.5735,928,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2009
"332",2011,275.713212091232,8817236662.235,0.0268545362204967,42003.8344267126,52442424.8964,763,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2010
"332",2012,376.174097742088,8124356762.2746,0.0268545362204967,42003.8344267126,61404613.8509,776,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2011
"332",2013,534.880591131106,9533868297.9238,0.0280468113393695,48757.7357675273,35886224.5507,635,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2012
"332",2014,297.68527286786,6628166376.1498,0.0280468113393695,48757.7357675273,59979646.3915,738,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2013
"332",2015,504.322997789314,8580963744.2665,0.0280468113393695,48757.7357675273,48846764.7575,601,636000694.4393,6297,38,27,"Fabricated Metal Product Manufacturing",33,332,NA,"NA",NA,2014
"333",2008,178.523870118979,5076245429.5314,0.0144828898380019,48709.5804929163,301845784.7856,2098,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2007
"333",2009,199.996475792769,5845761909.4559,0.0144828898380019,48709.5804929163,289620062.1933,1761,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2008
"333",2010,131.424506842732,5758437704.3598,0.0144828898380019,48709.5804929163,338208258.1006,1778,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2009
"333",2011,157.632858478277,6160036629.7436,0.0144828898380019,48709.5804929163,359450727.5096,1501,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2010
"333",2012,148.705925274775,5332907104.8488,0.0144828898380019,48709.5804929163,301192303.155,1448,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2011
"333",2013,130.352064680052,4994324343.5448,0.0124233621888553,56732.9022461462,180363164.6399,1113,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2012
"333",2014,65.7180719133885,3407100723.1203,0.0124233621888553,56732.9022461462,272358160.9999,987,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2013
"333",2015,92.2108916787654,3730974202.2003,0.0124233621888553,56732.9022461462,105482672.6004,917,2148521133.9843,11603,22,20,"Machinery Manufacturing",33,333,NA,"NA",NA,2014
"334",2008,227.370423276223,25474951171.4935,0.0643747398573075,62190.7458995691,1705197366.3182,3587,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2007
"334",2009,208.714471096076,27666590789.9023,0.0643747398573075,62190.7458995691,1728711834.7147,3228,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2008
"334",2010,189.129143201522,23656370586.9278,0.0643747398573075,62190.7458995691,1229123786.779,3068,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2009
"334",2011,224.298685930389,26399869784.5734,0.0643747398573075,62190.7458995691,1344332459.2199,2746,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2010
"334",2012,237.271032373611,22480474741.8604,0.0643747398573075,62190.7458995691,1476150500.6812,2609,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2011
"334",2013,343.144762772017,24019456817.8201,0.0765548237691533,73435.2024809443,1136973995.1652,2134,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2012
"334",2014,220.943877663137,16932334908.7405,0.0765548237691533,73435.2024809443,965826325.9412,2399,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2013
"334",2015,342.583372098747,17939726322.9579,0.0765548237691533,73435.2024809443,1177050654.9946,2166,10763366923.814,21937,13,14,"Computer and Electronic Product Manufacturing",33,334,NA,"334 Computer
& Electronic
Product
Manufacturing","334 Computer & Electronic Product Manufacturing",2014
"335",2008,114.388998923533,1354725925.1741,0.010487112405861,44117.5716188423,68891099.8999,500,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2007
"335",2009,339.031230681464,1746490769.3887,0.010487112405861,44117.5716188423,133162521.6408,486,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2008
"335",2010,184.776857530876,1748782163.1794,0.010487112405861,44117.5716188423,93228840.5881,461,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2009
"335",2011,273.507465028603,1964508384.6884,0.010487112405861,44117.5716188423,109336965.6742,407,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2010
"335",2012,185.716816349049,1692818821.5209,0.010487112405861,44117.5716188423,63874451.2106,405,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2011
"335",2013,275.333146067002,1902816892.8216,0.0153928717999098,52251.945675093,19446709.6511,372,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2012
"335",2014,282.882435973033,1808922250.2262,0.0153928717999098,52251.945675093,57215838.5446,299,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2013
"335",2015,592.241549384629,1734313330.2993,0.0153928717999098,52251.945675093,16876685.6082,268,562033112.8175,3198,40,35,"Electrical Equipment, Appliance, and Component Manufacturing",33,335,NA,"NA",NA,2014
"336",2008,413.288009990167,80763067003.6125,0.108269120230084,55404.0043050236,8914447116.9345,6040,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2007
"336",2009,374.445428031288,118556140509.683,0.108269120230084,55404.0043050236,13237009224.2882,6324,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2008
"336",2010,374.902392746376,87847732633.1012,0.108269120230084,55404.0043050236,8037868355.1503,6764,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2009
"336",2011,439.705109733613,101959372986.568,0.108269120230084,55404.0043050236,7237046447.4291,6092,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2010
"336",2012,477.764143858129,99697674228.8108,0.108269120230084,55404.0043050236,5972578558.9291,6262,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2011
"336",2013,671.618471508832,113928227751.838,0.145004783503661,62730.2199356875,5785891341.4997,5861,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2012
"336",2014,434.486901169108,80132397243.7973,0.145004783503661,62730.2199356875,5741240660.1187,5998,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2013
"336",2015,646.378679402372,86685554932.7382,0.145004783503661,62730.2199356875,5201905610.4761,5664,60127987314.8257,49005,4,8,"Transportation Equipment Manufacturing",33,336,NA,"336
Transportation
Equipment
Manufacturing","336 Transportation Equipment Manufacturing",2014
"337",2008,181.652877984047,717366913.7692,0.00843473061355713,34159.0462865849,30651372.8977,577,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2007
"337",2009,173.586344959564,788824501.4828,0.00843473061355713,34159.0462865849,43894454.9298,633,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2008
"337",2010,212.891984162373,879903125.2597,0.00843473061355713,34159.0462865849,24058534.4775,280,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2009
"337",2011,269.043897482273,919368346.8991,0.00843473061355713,34159.0462865849,6480349.7879,139,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2010
"337",2012,243.776953243138,860320810.7122,0.00843473061355713,34159.0462865849,6725985.9311,140,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2011
"337",2013,178.749515215523,599128125.5515,0.00894052854191302,37803.8009086602,7548400.8604,113,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2012
"337",2014,236.979205843041,420508160.293,0.00894052854191302,37803.8009086602,6193829.2244,118,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2013
"337",2015,136.888371398718,524208133.648,0.00894052854191302,37803.8009086602,10160599.2927,133,135713527.4015,2133,52,40.5,"Furniture and Related Product Manufacturing",33,337,NA,"NA",NA,2014
"339",2008,60.0045547723062,2484402173.0358,0.0166835388220472,43710.8076751182,53985646.7686,522,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2007
"339",2009,84.6014188247654,3156213224.2906,0.0166835388220472,43710.8076751182,79617709.5095,527,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2008
"339",2010,148.852834328954,2113124639.2476,0.0166835388220472,43710.8076751182,32368114.1914,526,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2009
"339",2011,232.214715940802,2261998837.5328,0.0166835388220472,43710.8076751182,51478882.9917,415,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2010
"339",2012,126.601063989793,1906428233.1037,0.0166835388220472,43710.8076751182,20297446.7466,341,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2011
"339",2013,129.103541340997,1850287527.8314,0.0124050530053017,51031.5244306108,39173180.4328,328,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2012
"339",2014,194.038450190905,1560039895.4739,0.0124050530053017,51031.5244306108,39885230.0872,327,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2013
"339",2015,283.59783164665,1567980715.2089,0.0124050530053017,51031.5244306108,17394683.4495,263,334200894.1773,3249,43,33,"Miscellaneous Manufacturing",33,339,NA,"NA",NA,2014
"421",2008,NA,NA,NA,NA,1528280.23,8,2851680.23,10,94,102.5,NA,42,421,NA,"NA",NA,2007
"421",2009,NA,NA,NA,NA,1323400,2,2851680.23,10,94,102.5,NA,42,421,NA,"NA",NA,2008
"422",2009,NA,NA,NA,NA,564499.8125,2,698663.1325,9,104,104,NA,42,422,NA,"NA",NA,2008
"422",2012,NA,NA,NA,NA,27665,1,698663.1325,9,104,104,NA,42,422,NA,"NA",NA,2011
"422",2013,NA,NA,NA,NA,29605,1,698663.1325,9,104,104,NA,42,422,NA,"NA",NA,2012
"422",2014,NA,NA,NA,NA,33846.56,3,698663.1325,9,104,104,NA,42,422,NA,"NA",NA,2013
"422",2015,NA,NA,NA,NA,43046.76,2,698663.1325,9,104,104,NA,42,422,NA,"NA",NA,2014
"423",2008,258.657744353267,3173569700.9203,0.00109505498924828,57151.2394284854,221333991.6014,1535,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2007
"423",2009,274.895203295772,3512000996.1798,0.00109505498924828,57151.2394284854,140904604.6233,1489,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2008
"423",2010,197.088481121996,4004480483.1169,0.00109505498924828,57151.2394284854,163453836.4386,1363,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2009
"423",2011,286.715797785894,5049630208.463,0.00109505498924828,57151.2394284854,98585468.1638,1210,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2010
"423",2012,389.179262104609,4333834036.5485,0.00109505498924828,57151.2394284854,103531757.1533,1004,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2011
"423",2013,573.009811992227,3373474937.9562,0.00107021729737207,64612.0549411834,59998624.9614,817,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2012
"423",2014,590.201744207457,2687411044.8193,0.00107021729737207,64612.0549411834,54636809.9104,740,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2013
"423",2015,911.766433615606,2811132478.71,0.00107021729737207,64612.0549411834,19657504.0253,553,862102596.8775,8711,32,23,"Merchant Wholesalers, Durable Goods",42,423,NA,"NA",NA,2014
"424",2008,869.967583358978,8656057462.8717,0.00289413192267057,50014.2732993474,44073463.5645,262,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2007
"424",2009,868.533178373697,9878780733.3284,0.00289413192267057,50014.2732993474,31149623.8017,202,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2008
"424",2010,810.392162071561,10508811273.6505,0.00289413192267057,50014.2732993474,42444011.5387,187,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2009
"424",2011,798.445134844742,10607728915.816,0.00289413192267057,50014.2732993474,3305205.2042,109,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2010
"424",2012,909.846077541045,9712970120.4754,0.00289413192267057,50014.2732993474,5826654.5714,81,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2011
"424",2013,1123.38505701227,8203613641.1173,0.00199680589505047,58721.7351966537,7387144.8899,55,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2012
"424",2014,909.869182377369,7448201951.187,0.00199680589505047,58721.7351966537,7695812.6939,121,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2013
"424",2015,1825.98566885776,4365883566.9861,0.00199680589505047,58721.7351966537,7289356.5428,105,149171272.8071,1122,50,49,"Merchant Wholesalers, Nondurable Goods",42,424,NA,"424 Merchant
Wholesalers,
Nondurable
Goods","424 Merchant Wholesalers, Nondurable Goods",2014
"425",2008,1333.04262332501,6648401.0549,1.06082899204327e-05,46278.6238131843,2422067.355,6,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2007
