"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1Const","def6_ratio_lag1","US6_avg_sal_lag1Const","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"621210",2014,896.788690500578,75846429.4838024,0.00122854515028139,48797.7325580711,74312022.2180946,280,1016000881.61094,3195,82,78.5,"Offices of Dentists",62,621,6212,"NA",NA,2013
"621210",2015,1040.74639012441,125374799.384378,0.00122854515028139,48797.7325580711,94006905.0726646,252,1016000881.61094,3195,82,78.5,"Offices of Dentists",62,621,6212,"NA",NA,2014
"621310",2008,6320.13325469266,6626607.57892199,0.000567179055834727,30454.7650765496,7102228.21541161,25,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2007
"621310",2009,2900.22150344839,3863985.98728918,0.000567179055834727,30454.7650765496,85022.1280305615,3,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2008
"621310",2010,4887.08191780121,1664909.67856619,0.000567179055834727,30454.7650765496,169656.358263705,1,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2009
"621310",2011,2511.76553808659,808609.832450287,0.000567179055834727,30454.7650765496,1004102.3815,2,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2010
"621310",2012,2238.2760746743,685192.075815118,0.000567179055834727,30454.7650765496,72023.8483,2,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2011
"621310",2015,3195.20293538143,494963.217071276,7.63932929024978e-05,30548.7978349963,123691.439456809,2,8556724.37096268,35,450,601.5,"Offices of Chiropractors",62,621,6213,"NA",NA,2014
"621320",2008,2367.32857999904,4821855.34351432,0.000399229260588204,36681.8476560041,4840819.63354471,32,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2007
"621320",2009,1725.95410657053,5598750.89919208,0.000399229260588204,36681.8476560041,3645169.49065391,31,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2008
"621320",2010,2102.34773368375,5740125.75277318,0.000399229260588204,36681.8476560041,2730967.97653942,21,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2009
"621320",2011,2541.08010089597,4909792.75269849,0.000399229260588204,36681.8476560041,8149542.81009766,20,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2010
"621320",2012,2332.14759707434,7208295.04857206,0.000399229260588204,36681.8476560041,9435043.79676897,20,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2011
"621320",2013,2465.1347848511,6194081.8506197,0.000468261743562012,37074.5293004514,3729564.33183168,9,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2012
"621320",2014,2516.71581445498,6461983.62748188,0.000468261743562012,37074.5293004514,6874896.21352031,11,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2013
"621320",2015,1556.75142146895,8979123.26519254,0.000468261743562012,37074.5293004514,354859.896045996,7,39760864.1490026,151,294,373.5,"Offices of Optometrists",62,621,6213,"NA",NA,2014
"621330",2008,2889.49571970055,25658107.7216794,0.00427045712879976,35419.8475589893,74489422.3656331,54,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2007
"621330",2009,1435.07403857174,28066020.0367454,0.00427045712879976,35419.8475589893,33164415.9719986,50,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2008
"621330",2010,1440.55765356043,39929259.5803807,0.00427045712879976,35419.8475589893,35108217.0738941,54,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2009
"621330",2011,995.342494896815,42178073.0631936,0.00427045712879976,35419.8475589893,35757794.8516579,44,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2010
"621330",2012,1273.99054449079,34500912.4267737,0.00427045712879976,35419.8475589893,12018543.036522,55,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2011
"621330",2013,1504.72434539987,38453562.2214526,0.00500566291014722,34216.8047887496,9777071.33813461,48,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2012
"621330",2014,1005.35116662035,24771765.7097688,0.00500566291014722,34216.8047887496,9730581.61434207,43,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2013
"621330",2015,1173.95163119081,17092565.2685589,0.00500566291014722,34216.8047887496,2304102.86851869,64,212350149.120701,412,156,245,"Offices of Mental Health Practitioners (except Physicians)",62,621,6213,"NA",NA,2014
"621340",2008,3096.63338824559,36802496.7599858,0.0017674734298733,41081.524416236,21141042.8602433,78,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2007
"621340",2009,5535.81269635754,36825348.9023392,0.0017674734298733,41081.524416236,21876247.1210621,82,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2008
"621340",2010,5379.07983337088,28409614.5361058,0.0017674734298733,41081.524416236,23400449.0034771,76,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2009
"621340",2011,3177.17986480538,17921887.8208422,0.0017674734298733,41081.524416236,28311449.3343832,76,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2010
"621340",2012,4967.99938436376,36727862.0260017,0.0017674734298733,41081.524416236,20032478.7963547,44,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2011
"621340",2013,2517.08262576516,16079454.074725,0.000605049304066986,43938.2482416536,30879842.160827,30,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2012
"621340",2014,4334.87992332864,34572891.1507107,0.000605049304066986,43938.2482416536,38506281.4200773,29,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2013
"621340",2015,5362.98393571904,53227973.8609644,0.000605049304066986,43938.2482416536,37355733.058002,26,221503523.754427,441,153,236,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,621,6213,"NA",NA,2014
"621391",2009,5002.60582717923,159240.32498581,4.51245232303749e-05,42799.89455744,685541.348113208,2,3244615.14623699,8,550,797,"Offices of Podiatrists",62,621,6213,"NA",NA,2008
"621391",2010,3515.15705882257,351985.617638444,4.51245232303749e-05,42799.89455744,3265.71409270422,1,3244615.14623699,8,550,797,"Offices of Podiatrists",62,621,6213,"NA",NA,2009
"621391",2011,9448.06620667401,124458.435207691,4.51245232303749e-05,42799.89455744,788985.527715508,1,3244615.14623699,8,550,797,"Offices of Podiatrists",62,621,6213,"NA",NA,2010
"621391",2012,5736.82524341354,374635.200792188,4.51245232303749e-05,42799.89455744,916625,1,3244615.14623699,8,550,797,"Offices of Podiatrists",62,621,6213,"NA",NA,2011
"621391",2014,3995.26377086928,640144.390600694,8.58884234777471e-05,43875.9366907888,850197.556315569,3,3244615.14623699,8,550,797,"Offices of Podiatrists",62,621,6213,"NA",NA,2013
"621399",2008,354.291421792135,129577984.404017,0.0266967043330926,41137.3846348189,217334899.121436,276,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2007
"621399",2009,701.3073434396,199546454.547345,0.0266967043330926,41137.3846348189,226158325.625355,305,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2008
"621399",2010,313.436983696908,187231893.430402,0.0266967043330926,41137.3846348189,156087861.737371,376,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2009
"621399",2011,873.459965337088,198364541.542834,0.0266967043330926,41137.3846348189,220989166.663052,355,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2010
"621399",2012,591.28275777597,279186485.711239,0.0266967043330926,41137.3846348189,136287001.152694,294,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2011
"621399",2013,333.663511739013,199655233.076809,0.029920221654927,38877.1998061421,105160795.346665,284,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2012
"621399",2014,730.209442908052,139814664.448617,0.029920221654927,38877.1998061421,116292764.231211,320,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2013
"621399",2015,653.392942663303,182221981.60513,0.029920221654927,38877.1998061421,99931726.3046633,260,1278242540.18245,2470,73,93,"Offices of All Other Miscellaneous Health Practitioners",62,621,6213,"NA",NA,2014
"621410",2009,3736.57895316515,170486.476605104,8.22627387444949e-05,38110.4308052515,1158829.7235502,1,1237529.14617789,6,649,835,"Family Planning Centers",62,621,6214,"NA",NA,2008
"621410",2010,6353.19336036884,337737.931368355,8.22627387444949e-05,38110.4308052515,60715.0280606942,2,1237529.14617789,6,649,835,"Family Planning Centers",62,621,6214,"NA",NA,2009
"621410",2012,9702.51188859174,365463.733950182,8.22627387444949e-05,38110.4308052515,11000,1,1237529.14617789,6,649,835,"Family Planning Centers",62,621,6214,"NA",NA,2011
"621410",2014,5001.85734594057,11489.6926023026,8.62427947941467e-05,42559.9491492003,6984.3945669974,2,1237529.14617789,6,649,835,"Family Planning Centers",62,621,6214,"NA",NA,2013
"621420",2008,8488.6792961982,7787550.58008369,0.000551249180809342,36999.7951166606,886079.848894653,11,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2007
"621420",2009,6967.23429223656,7275388.88280754,0.000551249180809342,36999.7951166606,286354.218769639,7,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2008
"621420",2010,2751.83184955531,572563.720750101,0.000551249180809342,36999.7951166606,6995814.13621199,8,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2009
"621420",2011,4335.16697397953,10129279.8567485,0.000551249180809342,36999.7951166606,26322312.1694518,15,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2010
"621420",2012,4826.37602388991,21100350.9162057,0.000551249180809342,36999.7951166606,329622.716493716,7,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2011
"621420",2013,5923.17786803192,2459754.30097193,0.000156925661722317,37443.5532585455,23183.2153708816,3,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2012
"621420",2014,4466.45978475462,2788237.45317583,0.000156925661722317,37443.5532585455,464834.989981697,1,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2013
"621420",2015,3396.04995520738,306524.648315346,0.000156925661722317,37443.5532585455,65713.14361854,2,35373914.4387929,54,303,526,"Outpatient Mental Health and Substance Abuse Centers",62,621,6214,"NA",NA,2014
"621491",2008,2122.02696182502,1219758829.17359,0.199912210397596,60588.4768125404,5670870284.97523,16,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2007
"621491",2009,1910.25434736065,1054164607.28908,0.199912210397596,60588.4768125404,221084.797485279,6,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2008
"621491",2010,1881.45341753131,742983145.434782,0.199912210397596,60588.4768125404,105266.351640514,1,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2009
"621491",2011,1875.31501365947,1183407488.80094,0.199912210397596,60588.4768125404,105152.324796352,5,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2010
"621491",2012,1892.71637683628,1278509674.87569,0.199912210397596,60588.4768125404,995236.158725452,4,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2011
"621491",2013,1969.02862498957,1521203762.14453,0.213643681034914,71212.9501803433,67315.3438011752,2,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2012
"621491",2014,2042.97308722533,539126827.417403,0.213643681034914,71212.9501803433,296951.151738356,4,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2013
"621491",2015,4711.56143200744,-46822764.1907927,0.213643681034914,71212.9501803433,343883.611106194,5,5673005174.71453,43,24,565,"HMO Medical Centers",62,621,6214,"NA",NA,2014
"621492",2009,9398.65333927164,174112.357214217,8.39795048322683e-06,51025.8739499024,0,1,1442937.12409009,8,633,797,"Kidney Dialysis Centers",62,621,6214,"NA",NA,2008
"621492",2011,10000,10614.3584959993,8.39795048322683e-06,51025.8739499024,635826.370491135,2,1442937.12409009,8,633,797,"Kidney Dialysis Centers",62,621,6214,"NA",NA,2010
"621492",2013,5266.9426934636,223283.188455596,1.18413520810429e-05,48718.9129934991,88173.2716607997,3,1442937.12409009,8,633,797,"Kidney Dialysis Centers",62,621,6214,"NA",NA,2012
"621492",2014,4191.48225774321,158892.717797482,1.18413520810429e-05,48718.9129934991,718937.481938156,2,1442937.12409009,8,633,797,"Kidney Dialysis Centers",62,621,6214,"NA",NA,2013
"621493",2008,6114.98202681685,6363280.06805992,0.000352478571916803,52836.9331570427,1054167.93447476,8,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2007
"621493",2009,5278.2918182516,8117846.5234681,0.000352478571916803,52836.9331570427,274035.014938294,3,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2008
"621493",2010,3797.03267805078,2666175.2975742,0.000352478571916803,52836.9331570427,375727.343379755,4,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2009
"621493",2011,6626.57142098942,3665668.35390642,0.000352478571916803,52836.9331570427,223226.534033014,3,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2010
"621493",2012,7775.50901477017,255831.546904678,0.000352478571916803,52836.9331570427,28834.5996,1,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2011
"621493",2014,4937.65263436545,50540.9880027551,1.90539688156589e-06,50608.7133127228,0,1,1955991.42642582,20,600,678,"Freestanding Ambulatory Surgical and Emergency Centers",62,621,6214,"NA",NA,2013
"621498",2008,1296.26907220992,4747972.73564061,0.000149723342951185,60076.9931120358,3138998.9288865,27,80876535.9349986,778,229,176,"All Other Outpatient Care Centers",62,621,6214,"NA",NA,2007
